code,date,open,close,high,low,volume
SH.688122,2021-09-27 11:30:00,71.17,69.81,71.67,69.0,1369800.0
SH.688122,2021-09-27 13:30:00,70.1,73.11,73.11,69.81,1074100.0
SH.688122,2021-09-27 14:00:00,73.01,73.14,73.35,72.8,617200.0
SH.688122,2021-09-27 14:30:00,73.14,73.17,73.49,73.0,351800.0
SH.688122,2021-09-27 15:00:00,73.17,72.75,73.44,72.75,712500.0
SH.688122,2021-09-28 10:00:00,72.75,74.2,74.29,72.05,863600.0
SH.688122,2021-09-28 10:30:00,74.2,74.33,75.1,73.59,595700.0
SH.688122,2021-09-28 11:00:00,74.38,74.03,74.52,73.77,267400.0
SH.688122,2021-09-28 11:30:00,74.0,74.26,74.41,73.73,210800.0
SH.688122,2021-09-28 13:30:00,74.35,74.11,74.76,73.98,305100.0
SH.688122,2021-09-28 14:00:00,74.3,74.99,74.99,73.96,330300.0
SH.688122,2021-09-28 14:30:00,74.99,74.08,75.38,74.02,691000.0
SH.688122,2021-09-28 15:00:00,74.08,74.12,74.3,73.8,339100.0
SH.688122,2021-09-29 10:00:00,73.99,72.96,74.5,72.52,544700.0
SH.688122,2021-09-29 10:30:00,72.96,71.87,73.38,71.71,451800.0
SH.688122,2021-09-29 11:00:00,71.8,71.7,72.56,71.28,406100.0
SH.688122,2021-09-29 11:30:00,71.65,71.86,72.44,71.23,560700.0
SH.688122,2021-09-29 13:30:00,71.7,72.66,72.74,71.4,361700.0
SH.688122,2021-09-29 14:00:00,72.5,72.12,72.5,72.11,159400.0
SH.688122,2021-09-29 14:30:00,72.12,71.2,72.32,71.0,262300.0
SH.688122,2021-09-29 15:00:00,71.27,71.53,71.76,70.91,474900.0
SH.688122,2021-09-30 10:00:00,70.5,71.94,72.99,70.31,1440700.0
SH.688122,2021-09-30 10:30:00,71.89,69.96,72.0,69.9,1126300.0
SH.688122,2021-09-30 11:00:00,69.95,70.55,70.95,69.8,701200.0
SH.688122,2021-09-30 11:30:00,70.56,71.15,71.43,70.56,334300.0
SH.688122,2021-09-30 13:30:00,71.15,70.88,71.99,70.78,780100.0
SH.688122,2021-09-30 14:00:00,70.89,70.51,71.36,70.51,419700.0
SH.688122,2021-09-30 14:30:00,70.53,71.25,71.33,70.4,453300.0
SH.688122,2021-09-30 15:00:00,71.25,71.8,71.85,70.89,730500.0
SH.688122,2021-10-08 10:00:00,72.48,71.0,72.5,70.45,1084700.0
SH.688122,2021-10-08 10:30:00,71.0,70.9,71.27,70.3,506500.0
SH.688122,2021-10-08 11:00:00,70.9,70.92,71.15,70.36,363500.0
SH.688122,2021-10-08 11:30:00,70.87,70.14,70.89,69.88,227800.0
SH.688122,2021-10-08 13:30:00,70.0,69.98,70.3,69.81,211500.0
SH.688122,2021-10-08 14:00:00,69.97,70.31,70.69,69.92,304500.0
SH.688122,2021-10-08 14:30:00,70.3,70.73,71.18,70.26,359900.0
SH.688122,2021-10-08 15:00:00,70.86,70.78,71.3,70.58,470500.0
SH.688122,2021-10-11 10:00:00,70.98,72.85,72.87,70.0,1221300.0
SH.688122,2021-10-11 10:30:00,72.85,72.59,73.84,72.48,1836900.0
SH.688122,2021-10-11 11:00:00,72.59,71.76,72.82,71.01,1307400.0
SH.688122,2021-10-11 11:30:00,71.7,70.78,72.17,70.36,1010300.0
SH.688122,2021-10-11 13:30:00,71.26,69.85,71.5,69.67,1125900.0
SH.688122,2021-10-11 14:00:00,69.82,69.95,70.21,69.75,577000.0
SH.688122,2021-10-11 14:30:00,69.95,70.1,70.22,69.82,428400.0
SH.688122,2021-10-11 15:00:00,70.09,70.22,70.85,69.0,1162500.0
SH.688122,2021-10-12 10:00:00,69.92,70.1,71.09,68.41,991800.0
SH.688122,2021-10-12 10:30:00,70.01,70.19,71.0,69.92,560700.0
SH.688122,2021-10-12 11:00:00,70.19,69.7,70.25,69.54,246900.0
SH.688122,2021-10-12 11:30:00,69.7,69.8,69.99,69.23,384900.0
SH.688122,2021-10-12 13:30:00,70.2,68.82,70.28,68.7,475000.0
SH.688122,2021-10-12 14:00:00,68.82,69.24,69.48,68.12,577700.0
SH.688122,2021-10-12 14:30:00,69.4,69.39,69.86,68.9,415900.0
SH.688122,2021-10-12 15:00:00,69.4,69.7,69.84,69.33,305200.0
SH.688122,2021-10-13 10:00:00,70.0,71.37,71.4,69.02,999800.0
SH.688122,2021-10-13 10:30:00,71.37,72.36,72.72,71.1,1129600.0
SH.688122,2021-10-13 11:00:00,72.37,71.59,72.72,71.51,370100.0
SH.688122,2021-10-13 11:30:00,71.67,72.11,72.11,71.1,193800.0
SH.688122,2021-10-13 13:30:00,72.19,72.65,72.95,72.0,547800.0
SH.688122,2021-10-13 14:00:00,72.63,72.11,72.64,72.07,192300.0
SH.688122,2021-10-13 14:30:00,72.11,72.52,72.69,72.11,278500.0
SH.688122,2021-10-13 15:00:00,72.58,72.28,72.59,72.14,251200.0
SH.688122,2021-10-14 10:00:00,72.76,73.39,74.0,71.18,887500.0
SH.688122,2021-10-14 10:30:00,73.4,72.8,73.5,72.72,331100.0
SH.688122,2021-10-14 11:00:00,72.8,73.7,73.85,72.8,446900.0
SH.688122,2021-10-14 11:30:00,73.69,73.6,74.07,73.5,379100.0
SH.688122,2021-10-14 13:30:00,73.6,73.38,73.81,73.23,511800.0
SH.688122,2021-10-14 14:00:00,73.43,73.28,73.87,73.21,402100.0
SH.688122,2021-10-14 14:30:00,73.28,73.89,73.92,73.25,450700.0
SH.688122,2021-10-14 15:00:00,73.89,73.53,74.1,73.31,599500.0
SH.688122,2021-10-15 10:00:00,73.76,72.78,73.76,72.2,643700.0
SH.688122,2021-10-15 10:30:00,72.78,72.71,73.64,72.44,369400.0
SH.688122,2021-10-15 11:00:00,72.73,72.92,73.3,72.48,283100.0
SH.688122,2021-10-15 11:30:00,72.9,72.95,73.28,72.7,183000.0
SH.688122,2021-10-15 13:30:00,72.98,73.02,73.2,72.61,267100.0
SH.688122,2021-10-15 14:00:00,72.99,73.52,73.52,72.7,306900.0
SH.688122,2021-10-15 14:30:00,73.52,73.46,73.62,73.09,229100.0
SH.688122,2021-10-15 15:00:00,73.47,73.55,73.68,73.38,339300.0
SH.688122,2021-10-18 10:00:00,73.76,74.08,74.18,72.63,569700.0
SH.688122,2021-10-18 10:30:00,74.09,73.07,74.25,73.0,604300.0
SH.688122,2021-10-18 11:00:00,73.0,74.26,74.36,72.44,513000.0
SH.688122,2021-10-18 11:30:00,74.26,75.01,75.35,74.26,863300.0
SH.688122,2021-10-18 13:30:00,74.9,74.82,75.93,74.82,774200.0
SH.688122,2021-10-18 14:00:00,74.83,75.28,75.44,74.63,573000.0
SH.688122,2021-10-18 14:30:00,74.99,75.12,75.27,74.76,385300.0
SH.688122,2021-10-18 15:00:00,75.12,74.98,75.2,74.78,384100.0
SH.688122,2021-10-19 10:00:00,74.54,74.05,75.52,73.85,658000.0
SH.688122,2021-10-19 10:30:00,74.0,75.07,75.14,73.88,338400.0
SH.688122,2021-10-19 11:00:00,75.13,75.45,75.85,75.04,481300.0
SH.688122,2021-10-19 11:30:00,75.4,75.27,75.63,75.2,194200.0
SH.688122,2021-10-19 13:30:00,75.29,75.2,75.29,74.76,196300.0
SH.688122,2021-10-19 14:00:00,75.2,75.41,75.65,75.1,203700.0
SH.688122,2021-10-19 14:30:00,75.35,75.39,75.66,75.1,360800.0
SH.688122,2021-10-19 15:00:00,75.39,75.6,75.6,75.3,303000.0
SH.688122,2021-10-20 10:00:00,75.6,75.16,75.77,74.8,617500.0
SH.688122,2021-10-20 10:30:00,75.16,75.62,75.73,74.8,345900.0
SH.688122,2021-10-20 11:00:00,75.55,76.18,76.25,75.16,508000.0
SH.688122,2021-10-20 11:30:00,76.2,75.77,76.58,75.6,549300.0
SH.688122,2021-10-20 13:30:00,75.79,75.03,75.79,74.7,786300.0
SH.688122,2021-10-20 14:00:00,75.1,74.93,75.81,74.62,599800.0
SH.688122,2021-10-20 14:30:00,74.9,74.85,75.12,74.6,355200.0
SH.688122,2021-10-20 15:00:00,74.92,74.94,75.13,74.8,333200.0
SH.688122,2021-10-21 10:00:00,75.39,75.84,77.28,75.01,1013600.0
SH.688122,2021-10-21 10:30:00,75.82,75.25,75.99,75.12,324700.0
SH.688122,2021-10-21 11:00:00,75.2,74.13,75.22,73.98,918200.0
SH.688122,2021-10-21 11:30:00,74.08,73.87,74.09,73.35,383700.0
SH.688122,2021-10-21 13:30:00,73.95,73.91,74.77,73.86,273300.0
SH.688122,2021-10-21 14:00:00,73.91,73.81,74.15,73.61,268300.0
SH.688122,2021-10-21 14:30:00,73.78,73.7,74.16,73.66,283900.0
SH.688122,2021-10-21 15:00:00,73.69,73.71,74.32,73.61,464300.0
SH.688122,2021-10-22 10:00:00,77.8,76.22,79.5,75.67,3629500.0
SH.688122,2021-10-22 10:30:00,76.22,76.98,77.2,75.76,1049000.0
SH.688122,2021-10-22 11:00:00,76.99,75.95,76.99,75.61,548100.0
SH.688122,2021-10-22 11:30:00,75.98,75.8,75.98,75.26,355100.0
SH.688122,2021-10-22 13:30:00,75.84,77.36,77.5,75.84,785700.0
SH.688122,2021-10-22 14:00:00,77.38,77.09,77.42,76.46,617200.0
SH.688122,2021-10-22 14:30:00,77.09,76.49,77.2,76.43,648600.0
SH.688122,2021-10-22 15:00:00,76.5,76.27,77.0,75.86,608100.0
SH.688122,2021-10-25 10:00:00,76.8,78.13,79.79,76.63,1854200.0
SH.688122,2021-10-25 10:30:00,78.13,77.19,78.13,76.5,725800.0
SH.688122,2021-10-25 11:00:00,77.01,77.38,77.58,76.96,396200.0
SH.688122,2021-10-25 11:30:00,77.39,77.57,77.87,76.93,330800.0
SH.688122,2021-10-25 13:30:00,77.57,78.28,78.57,77.23,652400.0
SH.688122,2021-10-25 14:00:00,78.29,78.33,78.98,77.95,530700.0
SH.688122,2021-10-25 14:30:00,78.38,78.85,79.1,78.38,608300.0
SH.688122,2021-10-25 15:00:00,78.68,78.54,78.88,78.47,387800.0
SH.688122,2021-10-26 10:00:00,79.0,78.68,80.38,78.26,1028600.0
SH.688122,2021-10-26 10:30:00,78.65,78.97,79.08,78.01,476300.0
SH.688122,2021-10-26 11:00:00,78.95,78.4,79.49,78.35,347000.0
SH.688122,2021-10-26 11:30:00,78.38,79.25,79.5,78.07,375700.0
SH.688122,2021-10-26 13:30:00,79.1,78.18,79.66,78.18,539000.0
SH.688122,2021-10-26 14:00:00,78.18,78.22,78.25,77.79,576600.0
SH.688122,2021-10-26 14:30:00,78.11,77.7,78.24,77.56,374500.0
SH.688122,2021-10-26 15:00:00,77.7,77.3,77.96,77.18,591200.0
SH.688122,2021-10-27 10:00:00,78.82,77.75,79.0,77.03,891400.0
SH.688122,2021-10-27 10:30:00,77.62,77.03,78.04,76.8,607300.0
SH.688122,2021-10-27 11:00:00,77.03,77.13,77.4,76.61,232700.0
SH.688122,2021-10-27 11:30:00,77.12,77.61,77.76,76.9,221400.0
SH.688122,2021-10-27 13:30:00,77.74,76.45,77.74,76.35,381200.0
SH.688122,2021-10-27 14:00:00,76.4,77.6,77.77,76.0,456000.0
SH.688122,2021-10-27 14:30:00,77.48,77.52,77.68,77.23,255100.0
SH.688122,2021-10-27 15:00:00,77.57,77.34,77.74,77.04,341000.0
SH.688122,2021-10-28 10:00:00,76.87,77.41,77.8,74.81,841600.0
SH.688122,2021-10-28 10:30:00,77.41,77.98,77.99,76.66,558800.0
SH.688122,2021-10-28 11:00:00,77.99,78.56,78.75,77.04,549100.0
SH.688122,2021-10-28 11:30:00,78.52,78.62,78.69,77.93,749400.0
SH.688122,2021-10-28 13:30:00,78.5,78.54,78.66,78.2,303500.0
SH.688122,2021-10-28 14:00:00,78.59,78.2,78.7,77.8,334000.0
SH.688122,2021-10-28 14:30:00,78.2,77.76,78.4,77.63,297200.0
SH.688122,2021-10-28 15:00:00,77.72,77.08,77.77,76.9,343700.0
SH.688122,2021-10-29 10:00:00,76.83,76.04,78.2,75.42,932400.0
SH.688122,2021-10-29 10:30:00,76.03,78.41,78.41,75.37,496400.0
SH.688122,2021-10-29 11:00:00,78.43,77.04,78.48,76.9,388900.0
SH.688122,2021-10-29 11:30:00,77.03,77.25,77.77,76.55,361700.0
SH.688122,2021-10-29 13:30:00,77.36,77.04,77.98,76.87,336500.0
SH.688122,2021-10-29 14:00:00,77.05,77.63,77.85,77.03,246000.0
SH.688122,2021-10-29 14:30:00,77.62,77.66,77.81,77.32,267100.0
SH.688122,2021-10-29 15:00:00,77.67,77.67,77.88,77.43,401800.0
SH.688122,2021-11-01 10:00:00,77.9,78.98,78.98,76.49,1105100.0
SH.688122,2021-11-01 10:30:00,78.99,79.58,79.75,78.15,1481700.0
SH.688122,2021-11-01 11:00:00,79.52,80.58,80.8,79.26,872000.0
SH.688122,2021-11-01 11:30:00,80.58,79.83,80.62,79.67,341800.0
SH.688122,2021-11-01 13:30:00,79.83,79.76,80.1,79.24,576000.0
SH.688122,2021-11-01 14:00:00,79.7,79.55,79.79,79.21,344200.0
SH.688122,2021-11-01 14:30:00,79.56,79.6,80.2,79.56,416600.0
SH.688122,2021-11-01 15:00:00,79.62,79.41,80.11,79.32,454100.0
SH.688122,2021-11-02 10:00:00,81.5,80.42,82.5,79.0,1590800.0
SH.688122,2021-11-02 10:30:00,80.42,80.54,82.0,80.18,893100.0
SH.688122,2021-11-02 11:00:00,80.53,81.19,81.2,80.3,630400.0
SH.688122,2021-11-02 11:30:00,81.18,81.05,81.3,80.81,634600.0
SH.688122,2021-11-02 13:30:00,81.05,80.58,81.18,80.49,940600.0
SH.688122,2021-11-02 14:00:00,80.58,80.98,81.27,80.58,777400.0
SH.688122,2021-11-02 14:30:00,81.0,81.8,81.85,80.52,890200.0
SH.688122,2021-11-02 15:00:00,81.78,81.26,81.8,81.12,642200.0
SH.688122,2021-11-03 10:00:00,80.68,79.56,80.96,78.86,1290400.0
SH.688122,2021-11-03 10:30:00,79.64,78.42,79.73,78.42,1044300.0
SH.688122,2021-11-03 11:00:00,78.41,78.0,78.41,77.7,659800.0
SH.688122,2021-11-03 11:30:00,77.96,77.99,78.8,77.7,489800.0
SH.688122,2021-11-03 13:30:00,77.97,77.75,78.45,77.66,381400.0
SH.688122,2021-11-03 14:00:00,77.75,77.97,78.02,77.5,508100.0
SH.688122,2021-11-03 14:30:00,77.88,78.74,78.75,77.8,396200.0
SH.688122,2021-11-03 15:00:00,78.74,78.64,78.84,78.12,543800.0
SH.688122,2021-11-04 10:00:00,78.3,79.96,80.98,78.3,1175700.0
SH.688122,2021-11-04 10:30:00,79.98,79.53,81.08,79.26,617800.0
SH.688122,2021-11-04 11:00:00,79.53,79.26,80.0,79.2,379500.0
SH.688122,2021-11-04 11:30:00,79.25,79.0,79.42,78.81,387900.0
SH.688122,2021-11-04 13:30:00,79.01,80.19,80.2,79.01,595800.0
SH.688122,2021-11-04 14:00:00,80.19,80.7,80.87,80.0,643300.0
SH.688122,2021-11-04 14:30:00,80.71,81.16,81.47,80.71,572800.0
SH.688122,2021-11-04 15:00:00,81.19,80.64,81.24,80.4,487400.0
SH.688122,2021-11-05 10:00:00,80.64,80.25,81.36,79.6,658500.0
SH.688122,2021-11-05 10:30:00,80.32,80.14,80.63,79.16,586600.0
SH.688122,2021-11-05 11:00:00,80.14,80.11,80.9,80.0,282000.0
SH.688122,2021-11-05 11:30:00,80.1,80.16,80.16,79.6,189400.0
SH.688122,2021-11-05 13:30:00,80.03,79.4,80.27,79.37,282400.0
SH.688122,2021-11-05 14:00:00,79.38,78.39,79.59,78.0,453100.0
SH.688122,2021-11-05 14:30:00,78.39,78.89,79.0,77.98,635300.0
SH.688122,2021-11-05 15:00:00,78.93,77.99,79.17,77.93,809900.0
SH.688122,2021-11-08 10:00:00,77.63,78.47,78.49,76.35,957000.0
SH.688122,2021-11-08 10:30:00,78.44,79.51,79.58,78.44,529800.0
SH.688122,2021-11-08 11:00:00,79.55,80.0,80.69,79.51,921000.0
SH.688122,2021-11-08 11:30:00,79.92,80.2,80.35,79.73,470500.0
SH.688122,2021-11-08 13:30:00,80.2,80.65,80.67,79.5,427200.0
SH.688122,2021-11-08 14:00:00,80.65,81.33,81.49,80.49,848900.0
SH.688122,2021-11-08 14:30:00,81.33,82.54,82.68,81.13,1109900.0
SH.688122,2021-11-08 15:00:00,82.55,81.9,82.78,81.8,716700.0
SH.688122,2021-11-09 10:00:00,82.33,83.87,83.88,80.5,1384200.0
SH.688122,2021-11-09 10:30:00,83.7,84.49,84.5,83.04,1129600.0
SH.688122,2021-11-09 11:00:00,84.47,85.83,86.6,84.2,1431300.0
SH.688122,2021-11-09 11:30:00,85.83,86.05,86.18,85.2,708700.0
SH.688122,2021-11-09 13:30:00,86.06,86.18,86.37,85.31,878000.0
SH.688122,2021-11-09 14:00:00,86.09,85.64,86.4,85.39,706900.0
SH.688122,2021-11-09 14:30:00,85.92,86.0,86.3,85.6,507300.0
SH.688122,2021-11-09 15:00:00,86.08,85.45,86.28,85.29,645500.0
SH.688122,2021-11-10 10:00:00,84.97,86.0,87.29,84.97,1353700.0
SH.688122,2021-11-10 10:30:00,85.98,86.06,86.4,85.31,838600.0
SH.688122,2021-11-10 11:00:00,86.12,86.25,87.83,85.92,1495100.0
SH.688122,2021-11-10 11:30:00,86.44,86.72,86.97,85.99,843300.0
SH.688122,2021-11-10 13:30:00,86.63,86.4,87.0,85.82,670900.0
SH.688122,2021-11-10 14:00:00,86.4,84.94,86.75,84.66,708800.0
SH.688122,2021-11-10 14:30:00,84.84,86.02,86.4,84.84,463800.0
SH.688122,2021-11-10 15:00:00,85.98,85.4,86.06,85.0,581500.0
SH.688122,2021-11-11 10:00:00,86.46,84.24,86.46,83.88,1099000.0
SH.688122,2021-11-11 10:30:00,84.39,84.52,84.99,83.96,614700.0
SH.688122,2021-11-11 11:00:00,84.58,86.06,86.11,84.36,723300.0
SH.688122,2021-11-11 11:30:00,86.04,86.03,86.18,85.51,417500.0
SH.688122,2021-11-11 13:30:00,86.04,86.36,86.84,85.96,504500.0
SH.688122,2021-11-11 14:00:00,86.4,85.85,86.51,85.6,422500.0
SH.688122,2021-11-11 14:30:00,85.84,85.72,86.16,85.16,467500.0
SH.688122,2021-11-11 15:00:00,85.72,85.67,86.0,85.26,327900.0
SH.688122,2021-11-12 10:00:00,85.5,89.84,89.86,85.11,1393400.0
SH.688122,2021-11-12 10:30:00,89.79,90.8,91.8,89.58,1503800.0
SH.688122,2021-11-12 11:00:00,90.76,93.26,93.4,90.76,1549600.0
SH.688122,2021-11-12 11:30:00,93.39,93.1,93.48,92.24,986700.0
SH.688122,2021-11-12 13:30:00,93.08,92.74,93.37,92.72,1301200.0
SH.688122,2021-11-12 14:00:00,92.72,91.96,93.09,91.66,1099700.0
SH.688122,2021-11-12 14:30:00,91.98,91.18,92.12,90.5,1245700.0
SH.688122,2021-11-12 15:00:00,91.2,91.11,91.5,90.5,1229100.0
SH.688122,2021-11-15 10:00:00,90.75,92.05,92.75,90.4,1642600.0
SH.688122,2021-11-15 10:30:00,92.11,92.76,93.17,90.82,1018400.0
SH.688122,2021-11-15 11:00:00,92.8,90.56,93.07,90.5,1128700.0
SH.688122,2021-11-15 11:30:00,90.56,89.83,90.61,89.66,844700.0
SH.688122,2021-11-15 13:30:00,89.96,90.1,90.2,89.22,602700.0
SH.688122,2021-11-15 14:00:00,90.0,90.44,91.11,89.8,474300.0
SH.688122,2021-11-15 14:30:00,90.4,89.71,90.62,89.65,525000.0
SH.688122,2021-11-15 15:00:00,89.71,89.17,89.9,88.88,559400.0
SH.688122,2021-11-16 10:00:00,88.5,90.6,90.78,88.46,861100.0
SH.688122,2021-11-16 10:30:00,90.68,90.85,91.6,90.29,908500.0
SH.688122,2021-11-16 11:00:00,90.82,89.75,90.82,89.67,388400.0
SH.688122,2021-11-16 11:30:00,89.69,88.8,89.69,88.5,415200.0
SH.688122,2021-11-16 13:30:00,88.8,87.7,89.25,87.6,843300.0
SH.688122,2021-11-16 14:00:00,87.72,87.04,88.18,86.88,708400.0
SH.688122,2021-11-16 14:30:00,86.96,87.86,88.11,86.96,456700.0
SH.688122,2021-11-16 15:00:00,87.99,87.87,87.99,86.75,431500.0
SH.688122,2021-11-17 10:00:00,86.8,85.57,87.92,85.46,1293700.0
SH.688122,2021-11-17 10:30:00,85.58,86.91,86.99,85.4,769100.0
SH.688122,2021-11-17 11:00:00,87.0,87.38,87.38,86.48,843600.0
SH.688122,2021-11-17 11:30:00,87.36,87.77,88.23,87.32,472800.0
SH.688122,2021-11-17 13:30:00,87.77,87.8,88.18,87.32,278900.0
SH.688122,2021-11-17 14:00:00,87.8,87.92,88.0,87.08,309900.0
SH.688122,2021-11-17 14:30:00,87.77,87.88,87.92,87.44,299300.0
SH.688122,2021-11-17 15:00:00,87.87,87.7,87.88,87.07,516000.0
SH.688122,2021-11-18 10:00:00,87.7,86.7,88.28,86.62,501200.0
SH.688122,2021-11-18 10:30:00,86.7,87.74,87.8,86.18,400700.0
SH.688122,2021-11-18 11:00:00,87.75,90.24,91.16,87.65,949900.0
SH.688122,2021-11-18 11:30:00,90.2,91.9,91.95,89.78,740400.0
SH.688122,2021-11-18 13:30:00,91.9,91.78,91.99,90.71,854700.0
SH.688122,2021-11-18 14:00:00,91.79,91.69,92.29,91.33,964100.0
SH.688122,2021-11-18 14:30:00,91.61,91.77,92.47,91.34,826000.0
SH.688122,2021-11-18 15:00:00,91.88,91.49,92.01,91.4,681200.0
SH.688122,2021-11-19 10:00:00,90.5,91.5,92.95,90.5,1013900.0
SH.688122,2021-11-19 10:30:00,91.66,93.0,94.5,91.32,955300.0
SH.688122,2021-11-19 11:00:00,93.04,94.25,95.5,92.54,950700.0
SH.688122,2021-11-19 11:30:00,94.46,93.5,94.76,93.15,277200.0
SH.688122,2021-11-19 13:30:00,93.33,92.5,93.5,91.7,351300.0
SH.688122,2021-11-19 14:00:00,92.49,92.46,92.89,92.2,276000.0
SH.688122,2021-11-19 14:30:00,92.46,92.6,92.99,92.28,298600.0
SH.688122,2021-11-19 15:00:00,92.67,92.4,92.79,92.21,325900.0
SH.688122,2021-11-22 10:00:00,91.97,91.72,92.99,90.5,1301700.0
SH.688122,2021-11-22 10:30:00,91.76,92.62,93.19,91.42,527300.0
SH.688122,2021-11-22 11:00:00,92.62,92.8,93.17,92.1,278800.0
SH.688122,2021-11-22 11:30:00,92.74,93.04,93.35,92.41,261400.0
SH.688122,2021-11-22 13:30:00,93.0,93.36,93.63,92.97,370500.0
SH.688122,2021-11-22 14:00:00,93.36,93.75,93.81,92.73,311800.0
SH.688122,2021-11-22 14:30:00,93.79,96.08,96.18,93.6,1101900.0
SH.688122,2021-11-22 15:00:00,96.03,94.0,96.08,93.82,651100.0
SH.688122,2021-11-23 10:00:00,93.95,93.0,94.75,92.18,706600.0
SH.688122,2021-11-23 10:30:00,92.96,92.18,93.07,92.0,698600.0
SH.688122,2021-11-23 11:00:00,92.33,92.07,92.5,91.8,721700.0
SH.688122,2021-11-23 11:30:00,92.07,93.9,93.9,91.76,493100.0
SH.688122,2021-11-23 13:30:00,93.88,92.91,93.9,92.91,273700.0
SH.688122,2021-11-23 14:00:00,92.91,92.21,93.1,92.0,397500.0
SH.688122,2021-11-23 14:30:00,92.29,92.66,93.34,92.29,211000.0
SH.688122,2021-11-23 15:00:00,92.66,92.31,93.01,92.17,342900.0
SH.688122,2021-11-24 10:00:00,92.39,93.22,94.21,92.0,803900.0
SH.688122,2021-11-24 10:30:00,93.22,91.49,93.38,91.32,452200.0
SH.688122,2021-11-24 11:00:00,91.53,91.5,92.17,90.93,421100.0
SH.688122,2021-11-24 11:30:00,91.55,90.85,91.87,90.5,528200.0
SH.688122,2021-11-24 13:30:00,90.65,90.14,91.65,89.61,821700.0
SH.688122,2021-11-24 14:00:00,90.11,88.97,90.11,88.01,1278600.0
SH.688122,2021-11-24 14:30:00,89.06,88.6,89.98,88.6,861800.0
SH.688122,2021-11-24 15:00:00,88.73,89.05,89.51,88.67,886600.0
SH.688122,2021-11-25 10:00:00,89.0,88.26,90.35,88.24,843500.0
SH.688122,2021-11-25 10:30:00,88.31,89.45,89.65,88.3,382800.0
SH.688122,2021-11-25 11:00:00,89.28,88.1,89.54,87.87,349600.0
SH.688122,2021-11-25 11:30:00,87.97,88.7,89.1,87.88,198400.0
SH.688122,2021-11-25 13:30:00,88.57,89.28,89.29,88.51,323900.0
SH.688122,2021-11-25 14:00:00,89.27,89.27,89.49,88.57,404700.0
SH.688122,2021-11-25 14:30:00,89.29,88.95,89.46,88.74,431800.0
SH.688122,2021-11-25 15:00:00,89.06,88.88,89.06,88.7,474000.0
SH.688122,2021-11-26 10:00:00,88.8,89.68,89.8,88.21,711500.0
SH.688122,2021-11-26 10:30:00,89.69,89.61,90.4,89.3,573700.0
SH.688122,2021-11-26 11:00:00,89.6,89.6,90.18,89.54,426600.0
SH.688122,2021-11-26 11:30:00,89.61,89.68,89.92,89.29,442500.0
SH.688122,2021-11-26 13:30:00,89.68,88.09,89.8,88.0,521500.0
SH.688122,2021-11-26 14:00:00,88.1,88.36,88.56,87.51,608400.0
SH.688122,2021-11-26 14:30:00,88.21,89.14,89.27,88.21,559900.0
SH.688122,2021-11-26 15:00:00,89.16,89.0,89.43,88.85,483700.0
SH.688122,2021-11-29 10:00:00,88.99,93.73,94.0,87.18,1954200.0
SH.688122,2021-11-29 10:30:00,93.73,93.63,93.74,92.02,850700.0
SH.688122,2021-11-29 11:00:00,93.6,96.65,96.88,93.26,1663000.0
SH.688122,2021-11-29 11:30:00,96.65,95.29,97.3,95.05,1084800.0
SH.688122,2021-11-29 13:30:00,95.1,95.09,95.53,94.9,525200.0
SH.688122,2021-11-29 14:00:00,95.09,95.55,95.99,95.01,546800.0
SH.688122,2021-11-29 14:30:00,95.29,95.17,95.6,95.01,460300.0
SH.688122,2021-11-29 15:00:00,95.16,95.0,95.36,94.5,769900.0
SH.688122,2021-11-30 10:00:00,97.05,96.39,97.05,94.11,1036400.0
SH.688122,2021-11-30 10:30:00,96.31,97.15,97.27,94.84,974000.0
SH.688122,2021-11-30 11:00:00,97.08,97.62,97.85,96.1,808200.0
SH.688122,2021-11-30 11:30:00,97.67,98.22,99.92,97.67,1347300.0
SH.688122,2021-11-30 13:30:00,98.22,97.06,98.3,96.85,826300.0
SH.688122,2021-11-30 14:00:00,96.89,96.3,97.7,95.99,807600.0
SH.688122,2021-11-30 14:30:00,96.21,96.04,96.62,95.68,558700.0
SH.688122,2021-11-30 15:00:00,96.01,97.1,97.15,95.84,2163100.0
SH.688122,2021-12-01 10:00:00,97.03,95.4,97.97,94.71,1447800.0
SH.688122,2021-12-01 10:30:00,95.4,94.7,96.18,94.5,505600.0
SH.688122,2021-12-01 11:00:00,94.74,94.09,95.0,93.75,552400.0
SH.688122,2021-12-01 11:30:00,94.09,94.75,94.75,93.4,454400.0
SH.688122,2021-12-01 13:30:00,94.47,93.5,94.74,93.13,397700.0
SH.688122,2021-12-01 14:00:00,93.5,93.0,93.61,92.88,818100.0
SH.688122,2021-12-01 14:30:00,93.06,93.05,93.41,93.05,469100.0
SH.688122,2021-12-01 15:00:00,93.03,93.97,93.97,92.73,479600.0
SH.688122,2021-12-02 10:00:00,93.97,91.7,93.97,91.5,995500.0
SH.688122,2021-12-02 10:30:00,91.66,91.25,91.89,90.73,893500.0
SH.688122,2021-12-02 11:00:00,91.25,90.51,91.5,89.8,1011100.0
SH.688122,2021-12-02 11:30:00,90.64,92.03,92.26,90.33,695600.0
SH.688122,2021-12-02 13:30:00,92.09,91.78,92.25,91.46,410200.0
SH.688122,2021-12-02 14:00:00,91.7,91.38,92.17,91.12,324300.0
SH.688122,2021-12-02 14:30:00,91.23,91.28,91.5,90.99,314300.0
